a,G,F_imp,u_imp,l,F,u,fracture_dissipation
0.0008798828125,1.7563667040965092e-12,2.7857403646829134e-07,6.925834103659451e-13,39207963.421984866,10.922320632163444,2.715478502030151e-05,0.0006881835937500003
0.0008828125,1.8955367928833007e-12,2.7832525712324846e-07,7.306444172437506e-13,37741205.919405036,10.504330841659874,2.7575401405060083e-05,0.0006960937500000002
0.0008857421875,2.0506154994089344e-12,2.7918050368472546e-07,7.716953707333214e-13,36286055.81509811,10.13035933919115,2.8001781294682127e-05,0.0007040039062500001
0.000888671875,2.224201801810321e-12,2.783665952738735e-07,8.162825580984744e-13,34841335.05131424,9.698663813030615,2.844037410325283e-05,0.0007119140625
0.0008916015625,2.417466801535197e-12,2.785562908031981e-07,8.645550519510115e-13,33419628.87241461,9.30924785871928,2.889310897597394e-05,0.00071982421875
0.00089453125,2.6291398440990585e-12,2.7886389635446475e-07,9.168026750732314e-13,32046089.30593839,8.936497326777124,2.9379940401319988e-05,0.0007277343750000003
0.0008974609375,2.870905186195492e-12,2.788965076540047e-07,9.742522241072355e-13,30667082.1920653,8.55294212330533,2.9877473032499014e-05,0.0007356445312500002
0.000900390625,3.1408761137738533e-12,2.785655693349855e-07,1.036936402446556e-12,29319494.525035195,8.167401684980419,3.0402451174341493e-05,0.0007435546875000001
0.0009033203125,3.4396798765216586e-12,2.784971643288311e-07,1.1048058277119109e-12,28017079.93957285,7.802677315945217,3.095343319271056e-05,0.00075146484375
0.00090625,3.780683285314808e-12,2.78160560930073e-07,1.1799498478478121e-12,26723708.967328638,7.433481876484156,3.153263632992864e-05,0.000759375
0.0009091796875,4.1701432279073796e-12,2.7823113050059324e-07,1.2624109408950404e-12,25445230.907679476,7.079655361292296,3.2122337891455214e-05,0.0007672851562500003
0.000912109375,4.619538586826336e-12,2.782577040004325e-07,1.3542335577035813e-12,24175896.210321277,6.727129371636756,3.273980993557591e-05,0.0007751953125000002
0.0009150390625,5.118289282361103e-12,2.7903427239368695e-07,1.4545390655892072e-12,22967803.712571174,6.4088043974183195,3.34075677507196e-05,0.0007831054687500001
0.0009179687500000001,5.704897622434187e-12,2.787167747132956e-07,1.5675449412029173e-12,21754943.23833273,6.063467613458917,3.410185121940508e-05,0.000791015625
0.0009208984375000001,6.370900136810319e-12,2.7819723929066796e-07,1.6921120378085845e-12,20586451.01765828,5.727093839905095,3.4834581582736355e-05,0.0007989257812500004
0.0009238281250000001,7.1520148531763694e-12,2.7864420039417155e-07,1.8328945923262674e-12,19429770.82992501,5.413992956746454,3.561272188430821e-05,0.0008068359375000003
0.0009267578125000001,8.07597378753485e-12,2.7859627434590597e-07,1.9914702717951072e-12,18284556.53989593,5.094009330082075,3.641315078215955e-05,0.0008147460937500001
0.0009296875000000001,9.138727149580132e-12,2.7847588435139145e-07,2.16983931968531e-12,17188541.481513467,4.786594289775039,3.7296373154629914e-05,0.0008226562500000001
0.0009326171875000001,1.039634406729236e-11,2.783029493863089e-07,2.3706112483829395e-12,16115417.457256554,4.48496820894611,3.820338989655918e-05,0.00083056640625
0.0009355468750000001,1.1902174572665989e-11,2.7874846877763504e-07,2.6027334641571656e-12,15061517.270727674,4.198374876683244,3.920111502150402e-05,0.0008384765625000004
